"","player_id","actual_name","twitter_handle","birthplace","position","height","height_inches","feet","inches","weight","shooting_hand","college","high_school","draft_team","draft_position","overall_pick","draft_round","round_pick","nba_debut","experience","nba_years","birthdate","birthyear","age","exact_age","birthcity","birthstate","birthcountry","high_school_location","high_school_city","high_school_state","numbers","contract_terms","teams_colors","player_url","scrape_date","high_school_longitude","high_school_latitude","birth_longitude","birth_latitude"
"126","plumlma01","Mason Alexander Plumlee","","Fort Wayne, Indiana","Power Forward","6'10",82,6,10,235,"Right","Duke University","Christ School","Brooklyn Nets","1st round 22nd pick 22nd overall",22,1,22,NA,"Rookie",0,"3/5/90",1990,23,"23y 0m 277d 6H 0M 0S","Fort Wayne","Indiana","USA","Arden, North Carolina","Arden","North Carolina","1","Signed July 3, 2013.","poptip uni_square-color:#000000;background-color:#ffffff;border-color:#000000;-Brooklyn Nets, 2014","http://www.basketball-reference.com/players/p/plumlma01.html","12/7/13 15:54",-82.5163889,35.4661111,-85.1393513,41.079273
"127","dunlemi02","Michael Joseph Dunleavy Jr.","","Fort Worth, Texas","Small Forward-Shooting Guard-Power Forward","6'9",81,6,9,220,"Right","Duke University","Jesuit","Golden State Warriors","1st round 3rd pick 3rd overall",3,1,3,"10/30/02","11 years",11,"9/15/80",1980,33,"33y 0m 82d 18H 0M 0S","Fort Worth","Texas","USA","Portland, Oregon","Portland","Oregon","10;34;17;17;34","Signed July 10, 2013 for an assumed $6,509,235 for 2 years.","poptip uni_square-color:#ffffff;background-color:#191970;border-color:#ff4500;-Golden State Warriors, 2003-poptip uni_square-color:#ffffff;background-color:#191970;border-color:#ff4500;-Golden State Warriors, 2004-2007-poptip uni_square-color:#ffffff;background-color:#000080;border-color:#ffd700;-Indiana Pacers, 2007-2011-poptip uni_square-color:#ffffff;background-color:#006400;border-color:#ff0000;-Milwaukee Bucks, 2012-2013-poptip uni_square-color:#ffffff;background-color:#ff0000;border-color:#000000;-Chicago Bulls, 2014","http://www.basketball-reference.com/players/d/dunlemi02.html","12/7/13 15:54",-122.6762071,45.5234515,-97.3208496,32.725409
"128","beaslmi01","Michael Paul Beasley","@MBEASLEY8","Frederick, Maryland","Small Forward-Power Forward","6'9",81,6,9,235,"Left","Kansas State University","Notre Dame Preparatory School","Miami Heat","1st round 2nd pick 2nd overall",2,1,2,"10/29/08","5 years",5,"1/9/89",1989,24,"24y 0m 332d 0H 0M 0S","Frederick","Maryland","USA","Fitchburg, Massachusetts","Fitchburg","Massachusetts","30;8;0;8","Signed July 20, 2012 for an assumed $18,000,000 for 3 years.  2014-15 was not fully guaranteed.  Waived September 3, 2013 using terms of the stretch provision.","poptip uni_square-color:#ffffff;background-color:#000000;border-color:#8b0000;-Miami Heat, 2009-2010-poptip uni_square-color:#ffffff;background-color:#00688b;border-color:#000000;-Minnesota Timberwolves, 2011-2012-poptip uni_square-color:#ffffff;background-color:#800080;border-color:#ff4500;-Phoenix Suns, 2013-poptip uni_square-color:#ffffff;background-color:#000000;border-color:#8b0000;-Miami Heat, 2014","http://www.basketball-reference.com/players/b/beaslmi01.html","12/7/13 15:54",-71.8022955,42.5834228,-77.4105409,39.4142688
"129","smithjr01","Earl Smith III","@TheRealJRSmith","Freehold, New Jersey","Shooting Guard-Small Forward","6'6",78,6,6,220,"Right","","Saint Benedicts Preparatory School","New Orleans Hornets","1st round 18th pick 18th overall",18,1,18,"11/3/04","9 years",9,"9/9/85",1985,28,"28y 0m 89d 0H 0M 0S","Freehold","New Jersey","USA","Newark, New Jersey","Newark","New Jersey","23;23;1;1;5;8","Signed July 10, 2013 for an assumed $17,947,125 for 3 years.  Contract includes a 15% Trade Kicker.  2015-16 is a Player Option.","poptip uni_square-color:#ffffff;background-color:#008080;border-color:#800080;-New Orleans Hornets, 2005-poptip uni_square-color:#ffffff;background-color:#008080;border-color:#800080;-New Orleans/Oklahoma City Hornets, 2006-poptip uni_square-color:#ffffff;background-color:#6ca6cd;border-color:#0000cd;-Denver Nuggets, 2007-2008-poptip uni_square-color:#ffffff;background-color:#6ca6cd;border-color:#000080;-Denver Nuggets, 2009-poptip uni_square-color:#ffffff;background-color:#6ca6cd;border-color:#000080;-Denver Nuggets, 2010-2011-poptip uni_square-color:#ffffff;background-color:#0000ff;border-color:#ff4500;-New York Knicks, 2012-2014","http://www.basketball-reference.com/players/s/smithjr01.html","12/7/13 15:54",-74.1723667,40.735657,-74.286293,40.232632
"130","pondequ01","Quincy Coe Pondexter","@QuincyPondexter","Fresno, California","Small Forward-Shooting Guard","6'6",78,6,6,225,"Right","University of Washington","San Joaquin Memorial","Oklahoma City Thunder","1st round 26th pick 26th overall",26,1,26,"11/6/10","3 years",3,"3/10/88",1988,25,"25y 0m 271d 18H 0M 0S","Fresno","California","USA","Fresno, California","Fresno","California","20;20","Signed July 8, 2010.  Team Option for 2012-13 was picked up on January 24, 2012.  Team Option for 2013-14 was picked up on October 31, 2012.  Extension signed on October 31, 2013 for an assumed $14,000,000 for 4 years starting in 2014-15.","poptip uni_square-color:#ffffff;background-color:#009acd;border-color:#551a8b;-New Orleans Hornets, 2011-poptip uni_square-color:#ffffff;background-color:#191970;border-color:#6ca6cd;-Memphis Grizzlies, 2012-2014","http://www.basketball-reference.com/players/p/pondequ01.html","12/7/13 15:54",-119.7725868,36.7468422,-119.7725868,36.7468422
"131","pricero01","Ronnie Price","","Friendswood, Texas","Point Guard-Shooting Guard","6'2",74,6,2,190,"Right","Utah Valley State College","Clear Brook","","",NA,NA,NA,"11/1/05","8 years",8,"6/21/83",1983,30,"30y 0m 169d 12H 0M 0S","Friendswood","Texas","USA","Friendswood, Texas","Friendswood","Texas","7;17;17;2;24;10","Signed July 25, 2013 for an assumed minimum salary for 2 years.  2014-15 is not guaranteed if waived by July 10, 2014.","poptip uni_square-color:#ffffff;background-color:#800080;border-color:#000000;-Sacramento Kings, 2006-2007-poptip uni_square-color:#ffffff;background-color:#000080;border-color:#6ca6cd;-Utah Jazz, 2008-2010-poptip uni_square-color:#ffffff;background-color:#000080;border-color:#006400;-Utah Jazz, 2011-poptip uni_square-color:#ffffff;background-color:#800080;border-color:#ff4500;-Phoenix Suns, 2012-poptip uni_square-color:#ffffff;background-color:#000000;border-color:#ff0000;-Portland Trail Blazers, 2013-poptip uni_square-color:#ffffff;background-color:#0000ff;border-color:#000000;-Orlando Magic, 2014","http://www.basketball-reference.com/players/p/pricero01.html","12/7/13 15:54",-95.2010447,29.5293998,-95.2010447,29.5293998
"132","henryxa01","Xavier Henry","","Gent, Belgium","Shooting Guard-Small Forward","6'6",78,6,6,220,"Left","University of Kansas","Putnam City","Memphis Grizzlies","1st round 12th pick 12th overall",12,1,12,"10/27/10","3 years",3,"3/15/91",1991,22,"22y 0m 267d 12H 0M 0S","Gent","","Belgium","Oklahoma City, Oklahoma","Oklahoma City","Oklahoma","13;4;7","Signed September 5, 2013 for an assumed minimum salary for 1 year.  Contract is not guaranteed.","poptip uni_square-color:#ffffff;background-color:#191970;border-color:#6ca6cd;-Memphis Grizzlies, 2011-poptip uni_square-color:#ffffff;background-color:#009acd;border-color:#551a8b;-New Orleans Hornets, 2012-2013-poptip uni_square-color:#ffffff;background-color:#800080;border-color:#ffd700;-Los Angeles Lakers, 2014","http://www.basketball-reference.com/players/h/henryxa01.html","12/7/13 15:54",-97.5164276,35.4675602,3.7174243,51.0543422
"133","baynear01","Aaron John Baynes","","Gisborne, New Zealand","Center","6'10",82,6,10,260,"Right","Washington State University","","","",NA,NA,NA,"1/25/13","1 year",1,"12/9/86",1986,26,"26y 0m 363d 12H 0M 0S","Gisborne","","New Zealand","","","","16","Signed January 22, 2013 for an assumed $1,028,460 for 2 years.","poptip uni_square-color:#ffffff;background-color:#000000;border-color:#c0c0c0;-San Antonio Spurs, 2013-2014","http://www.basketball-reference.com/players/b/baynear01.html","12/7/13 15:54",NA,NA,178.017649,-38.662334
"134","fredeji01","James Taft Fredette","@jimmerfredette","Glens Falls, New York","Shooting Guard-Point Guard","6'2",74,6,2,195,"Right","Brigham Young University","Glen Falls","Milwaukee Bucks","1st round 10th pick 10th overall",10,1,10,"12/26/11","2 years",2,"2/25/89",1989,24,"24y 0m 285d 0H 0M 0S","Glens Falls","New York","USA","Glens Falls, New York","Glens Falls","New York","7","Signed December 9, 2011.  Team Option for 2013-14 picked up on October 17, 2012.  Team Option for 2014-15 was not picked up.","poptip uni_square-color:#ffffff;background-color:#800080;border-color:#000000;-Sacramento Kings, 2012-2014","http://www.basketball-reference.com/players/f/fredeji01.html","12/7/13 15:54",-73.6440058,43.3095164,-73.6440058,43.3095164
"135","felixca01","Carrick Felix","","Goodyear, Arizona","Shooting Guard","6'6",78,6,6,201,"Right","","","","",NA,NA,NA,"11/22/13","Rookie",0,"8/17/90",1990,23,"23y 0m 112d 6H 0M 0S","Goodyear","Arizona","USA","","","","30","","poptip uni_square-color:#ffffff;background-color:#8b0000;border-color:#ffd700;-Cleveland Cavaliers, 2014","http://www.basketball-reference.com/players/f/felixca01.html","12/7/13 15:54",NA,NA,-112.3582136,33.449806
"136","burksal01","Alec Burks","@AlecBurks10","Grandview, Missouri","Shooting Guard","6'6",78,6,6,195,"Right","University of Colorado","Grandview","Utah Jazz","1st round 12th pick 12th overall",12,1,12,"12/27/11","2 years",2,"7/20/91",1991,22,"22y 0m 140d 12H 0M 0S","Grandview","Missouri","USA","Grandview, Missouri","Grandview","Missouri","10","Signed December 9, 2011.  Team Option for 2013-14 was picked up on October 26, 2012.  Team Option for 2014-15 was picked up on October 29, 2013.","poptip uni_square-color:#ffffff;background-color:#000080;border-color:#006400;-Utah Jazz, 2012-2014","http://www.basketball-reference.com/players/b/burksal01.html","12/7/13 15:54",-94.5330096,38.8858407,-94.5330096,38.8858407
"137","smithja02","Jason Victor Smith","@smittycurler","Greeley, Colorado","Power Forward-Center","7'0",84,7,0,240,"Right","Colorado State University","Platte Valley","Miami Heat","1st round 20th pick 20th overall",20,1,20,"10/31/07","5 years",5,"3/2/86",1986,27,"27y 0m 280d 6H 0M 0S","Greeley","Colorado","USA","Kersey, Colorado","Kersey","Colorado","14;14;14;14","Signed December 16, 2011 for an assumed $7,500,000 for 3 years.","poptip uni_square-color:#ffffff;background-color:#000000;border-color:#ff0000;-Philadelphia 76ers, 2008-poptip uni_square-color:#ffffff;background-color:#ff0000;border-color:#0000ff;-Philadelphia 76ers, 2010-poptip uni_square-color:#ffffff;background-color:#009acd;border-color:#551a8b;-New Orleans Hornets, 2011-2013-poptip uni_square-color:#ffffff;background-color:#00008b;border-color:#ffd700;-New Orleans Pelicans, 2014","http://www.basketball-reference.com/players/s/smithja02.html","12/7/13 15:54",-104.5616256,40.387481,-104.7091322,40.4233142
"138","hensojo01","John Allen Henson","@_John_Henson_","Greensboro, North Carolina","Power Forward","6'11",83,6,11,220,"Right","University of North Carolina","Sickles","Milwaukee Bucks","1st round 14th pick 14th overall",14,1,14,"11/7/12","1 year",1,"12/28/90",1990,22,"22y 0m 344d 12H 0M 0S","Greensboro","North Carolina","USA","Tampa, Florida","Tampa","Florida","31","Signed July 10, 2012.  Team Option for 2014-15 picked up on October 19, 2013.","poptip uni_square-color:#ffffff;background-color:#006400;border-color:#ff0000;-Milwaukee Bucks, 2013-2014","http://www.basketball-reference.com/players/h/hensojo01.html","12/7/13 15:54",-82.4571776,27.950575,-79.7919754,36.0726354
"139","cartemi01","Michael Carter-Williams","","Hamilton, Massachusetts","Point Guard","6'6",78,6,6,185,"Right","Syracuse University","St Andrews School","Philadelphia 76ers","1st round 11th pick 11th overall",11,1,11,NA,"Rookie",0,"10/12/91",1991,22,"22y 0m 56d 12H 0M 0S","Hamilton","Massachusetts","USA","Barrington, Rhode Island","Barrington","Rhode Island","1","Signed September 19, 2013.","poptip uni_square-color:#ffffff;background-color:#ff0000;border-color:#0000ff;-Philadelphia 76ers, 2014","http://www.basketball-reference.com/players/c/cartemi01.html","12/7/13 15:54",-71.308609,41.7406798,-70.8431049,42.6362052
"140","chandty01","Tyson Cleotis Chandler","@tysonchandler","Hanford, California","Center-Power Forward","7'1",85,7,1,235,"Right","","Dominguez","Los Angeles Clippers","1st round 2nd pick 2nd overall",2,1,2,"10/31/01","12 years",12,"10/2/82",1982,31,"31y 0m 66d 6H 0M 0S","Hanford","California","USA","Compton, California","Compton","California","3;6;6;6;6;6;6","Signed December 10, 2011 for an assumed $55,411,451 for 4 years.","poptip uni_square-color:#ffffff;background-color:#ff0000;border-color:#000000;-Chicago Bulls, 2002-2006-poptip uni_square-color:#ffffff;background-color:#008080;border-color:#800080;-New Orleans/Oklahoma City Hornets, 2007-poptip uni_square-color:#ffffff;background-color:#008080;border-color:#800080;-New Orleans Hornets, 2008-poptip uni_square-color:#ffffff;background-color:#009acd;border-color:#551a8b;-New Orleans Hornets, 2009-poptip uni_square-color:#ffffff;background-color:#191970;border-color:#ff4500;-Charlotte Bobcats, 2010-poptip uni_square-color:#ffffff;background-color:#000080;border-color:#0000ff;-Dallas Mavericks, 2011-poptip uni_square-color:#ffffff;background-color:#0000ff;border-color:#ff4500;-New York Knicks, 2012-2014","http://www.basketball-reference.com/players/c/chandty01.html","12/7/13 15:54",-118.2200712,33.8958492,-119.6456844,36.3274502
"141","childjo01","Joshua Malik Childress","@JChillin","Harbor City, California","Small Forward-Shooting Guard","6'8",80,6,8,210,"Right","Stanford University","Mayfair","Atlanta Hawks","1st round 6th pick 6th overall",6,1,6,"11/3/04","7 years",7,"6/20/83",1983,30,"30y 0m 170d 12H 0M 0S","Harbor City","California","USA","Lakewood, California","Lakewood","California","1;1;1;2;27","Signed November 12, 2013 for an assumed minimum salary for the remainder of the season.","poptip uni_square-color:#ffffff;background-color:#ff0000;border-color:#000000;-Atlanta Hawks, 2005-2007-poptip uni_square-color:#ffffff;background-color:#000080;border-color:#ff0000;-Atlanta Hawks, 2008-poptip uni_square-color:#ffffff;background-color:#800080;border-color:#ff4500;-Phoenix Suns, 2011-2012-poptip uni_square-color:#000000;background-color:#ffffff;border-color:#000000;-Brooklyn Nets, 2013-poptip uni_square-color:#ffffff;background-color:#00008b;border-color:#ffd700;-New Orleans Pelicans, 2014","http://www.basketball-reference.com/players/c/childjo01.html","12/7/13 15:54",-118.1339563,33.8536269,-118.2965084,33.7906551
"142","lambje01","Jeremy Emmanuel Lamb","","Henrico Valley, Virginia","Small Forward-Shooting Guard","6'5",77,6,5,180,"Right","University of Connecticut","Norcross","Houston Rockets","1st round 12th pick 12th overall",12,1,12,"11/2/12","1 year",1,"5/30/92",1992,21,"21y 0m 190d 18H 0M 0S","Henrico Valley","Virginia","USA","Norcross, Georgia","Norcross","Georgia","11","Signed July 25, 2012.  Team Option for 2014-15 picked up on October 25, 2013.","poptip uni_square-color:#ffffff;background-color:#009acd;border-color:#00008b;-Oklahoma City Thunder, 2013-2014","http://www.basketball-reference.com/players/l/lambje01.html","12/7/13 15:54",-84.2135309,33.9412127,-77.54685,37.594117
"143","harrimi01","Michael Harris","@mikeymikeharris","Hillsboro, Texas","Power Forward","6'6",78,6,6,240,"Right","Rice University","Hillsboro","","",NA,NA,NA,"3/10/08","3 years",3,"6/15/83",1983,30,"30y 0m 175d 12H 0M 0S","Hillsboro","Texas","USA","Hillsboro, Texas","Hillsboro","Texas","19;33;33;33","Signed September 30, 2013 for an assumed minimum salary for 1 year.  Contract is not guaranteed.","poptip uni_square-color:#ff0000;background-color:#ffffff;border-color:#ff0000;-Houston Rockets, 2008-poptip uni_square-color:#ff0000;background-color:#ffffff;border-color:#ff0000;-Houston Rockets, 2010-2011-poptip uni_square-color:#ffffff;background-color:#00688b;border-color:#000000;-Washington Wizards, 2010-poptip uni_square-color:#ffffff;background-color:#000080;border-color:#006400;-Utah Jazz, 2014","http://www.basketball-reference.com/players/h/harrimi01.html","12/7/13 15:54",-97.1300061,32.0109886,-97.1300061,32.0109886
"144","tayloty01","Tyshawn Jamar Taylor","@tyshawntaylor","Hoboken, New Jersey","Point Guard","6'3",75,6,3,185,"Right","University of Kansas","Saint Anthony","Portland Trail Blazers","2nd round 11th pick 41st overall",41,2,11,"11/5/12","1 year",1,"4/12/90",1990,23,"23y 0m 239d 6H 0M 0S","Hoboken","New Jersey","USA","Jersey City, New Jersey","Jersey City","New Jersey","41;10","Signed July 7, 2012 for an assumed minimum salary for 2 years.","poptip uni_square-color:#000000;background-color:#ffffff;border-color:#000000;-Brooklyn Nets, 2013-poptip uni_square-color:#000000;background-color:#ffffff;border-color:#000000;-Brooklyn Nets, 2014","http://www.basketball-reference.com/players/t/tayloty01.html","12/7/13 15:54",-74.0776417,40.7281575,-74.0323626,40.7439905
"145","blakest01","Steven Hanson Blake","@SteveBlake5","Hollywood, Florida","Point Guard","6'3",75,6,3,172,"Right","University of Maryland","Oak Hill Academy","Washington Wizards","2nd round 9th pick 38th overall",38,2,9,"10/29/03","10 years",10,"2/26/80",1980,33,"33y 0m 284d 18H 0M 0S","Hollywood","Florida","USA","Mouth of Wilson, Virginia","Mouth of Wilson","Virginia","2;2;5;25;2;5","Signed July 8, 2010 for an assumed $16,000,000 for 4 years.","poptip uni_square-color:#ffffff;background-color:#00688b;border-color:#000000;-Washington Wizards, 2004-2005-poptip uni_square-color:#ffffff;background-color:#000000;border-color:#ff0000;-Portland Trail Blazers, 2006-2010-poptip uni_square-color:#ffffff;background-color:#006400;border-color:#ff0000;-Milwaukee Bucks, 2007-poptip uni_square-color:#ffffff;background-color:#6ca6cd;border-color:#0000cd;-Denver Nuggets, 2007-poptip uni_square-color:#ffffff;background-color:#ff0000;border-color:#0000ff;-Los Angeles Clippers, 2010-poptip uni_square-color:#ffffff;background-color:#800080;border-color:#ffd700;-Los Angeles Lakers, 2011-2014","http://www.basketball-reference.com/players/b/blakest01.html","12/7/13 15:54",-81.3364889,36.5895679,-80.1494901,26.0112014
